canonical_index,cell_id,batch,class_id
29537,gijaagpf-1,s04B,1
29555,gekaanni-1,s04B,0
29567,aikaaang-1,s04B,1
29594,jodlljho-1,s04B,5
29598,jodmgied-1,s04B,2
29602,jodoldmo-1,s04B,4
29624,gehngmgf-1,s04B,3
29631,ggdmjknh-1,s04B,3
29649,kcbeljmf-1,s04B,4
29655,gehnnjpp-1,s04B,5
29669,jogbmmhl-1,s04B,1
29675,jogcodid-1,s04B,1
29685,geheghfi-1,s04B,1
29714,ailkkihj-1,s04B,3
29740,ggbphijf-1,s04B,4
29743,jofjdocm-1,s04B,1
29748,ailbcgfo-1,s04B,5
29761,ggbogcom-1,s04B,3
29766,joegahja-1,s04B,4
29812,joeeicbf-1,s04B,1
29814,jofciljb-1,s04B,0
29828,gedijodk-1,s04B,5
29845,aikpkonm-1,s04B,2
29855,ggcbjelb-1,s04B,1
29862,ggdjnhmj-1,s04B,2
29896,gghanoeh-1,s04B,1
29897,gghbcggm-1,s04B,1
29904,gghdiood-1,s04B,2
29919,aimoglog-1,s04B,6
29931,gggoafgo-1,s04B,5
29950,gghhkfjh-1,s04B,2
29986,gihgniio-1,s04B,1
29989,gikkmjcn-1,s04B,1
29992,gikmkoli-1,s04B,1
30006,giganlbh-1,s04B,5
30010,gikkajcb-1,s04B,2
30015,gikmfcpj-1,s04B,1
30020,amkoablj-1,s04B,5
30033,gikjmdjm-1,s04B,2
30037,gikkhjjh-1,s04B,1
30056,ginieicf-1,s04B,4
30059,ginjanok-1,s04B,4
30077,gimpfipc-1,s04B,4
30084,giniojhm-1,s04B,0
30103,ginnjjpm-1,s04B,2
30109,amklbafl-1,s04B,5
30112,gihkmjkg-1,s04B,1
30141,gindiagp-1,s04B,1
30159,gihkjpio-1,s04B,0
30161,gihlfole-1,s04B,0
30164,gihmhbhm-1,s04B,0
30168,gihoekpo-1,s04B,5
30176,gihpijgn-1,s04B,4
30187,gijcfbbe-1,s04B,0
30192,gijeaiko-1,s04B,2
30198,ammcjdip-1,s04B,2
30207,gijciiob-1,s04B,4
30213,gijdcble-1,s04B,5
30219,gijfbgbp-1,s04B,2
30220,gijfbifc-1,s04B,0
30256,giiedeli-1,s04B,1
30259,giieilil-1,s04B,5
30269,giiinabg-1,s04B,5
30276,giijkcab-1,s04B,0
30286,gijidocc-1,s04B,5
30311,giihojlc-1,s04B,4
30325,jojmifed-1,s04B,1
30367,amlhhjhe-1,s04B,2
30377,joicemnf-1,s04B,1
30385,aikfngob-1,s04B,4
30396,joiapbdj-1,s04B,5
30400,joibjmei-1,s04B,1
30401,joibmfmf-1,s04B,4
30403,oejmnaja-1,s04B,3
30407,ailonged-1,s04B,0
30420,jnnoemof-1,s04B,2
30439,aimankjd-1,s04B,2
30441,jnnkojga-1,s04B,1
30442,jnnmhach-1,s04B,0
30443,jnnmihpn-1,s04B,1
30455,ailfinnd-1,s04B,6
30456,ailfipdf-1,s04B,2
30457,ailhjoka-1,s04B,2
30458,ailifiei-1,s04B,4
30472,jofkdigi-1,s04B,3
30477,jofofnce-1,s04B,5
30486,aikklain-1,s04B,6
30491,jofjkllm-1,s04B,1
30492,jofjmddo-1,s04B,3
30494,jofkphgp-1,s04B,0
30501,jofmgdio-1,s04B,0
30508,jofnfbpl-1,s04B,6
30536,joedmgik-1,s04B,3
30537,joedmiag-1,s04B,4
30546,joekbfmj-1,s04B,1
30581,aikmpngk-1,s04B,5
30585,joeeeheg-1,s04B,0
30600,joejfadk-1,s04B,1
30609,aikneing-1,s04B,5
30614,ggcbljfb-1,s04B,1
30617,ggcdfpcf-1,s04B,0
30623,joecpaki-1,s04B,1
30626,joeddpfa-1,s04B,1
30640,ggccjfgc-1,s04B,4
30646,ggdfgkjk-1,s04B,0
30649,ggdfnlaa-1,s04B,1
30652,ggdgmimm-1,s04B,4
30669,ggdeidab-1,s04B,1
30672,ggdiodjg-1,s04B,1
30678,ggfnlofl-1,s04B,0
30693,aimidgch-1,s04B,5
30696,aimongfa-1,s04B,5
30711,gggdiakk-1,s04B,1
30712,gggdjejc-1,s04B,0
30714,gggkboho-1,s04B,0
30717,gggkfmmo-1,s04B,1
30719,gggkifli-1,s04B,0
30721,gggkmcmd-1,s04B,2
30723,gggmlghp-1,s04B,4
30728,gggnamel-1,s04B,0
30769,gggacmgd-1,s04B,5
30780,gggiiala-1,s04B,5
30783,gggimnac-1,s04B,2
30784,gggindph-1,s04B,2
30803,aimkefhm-1,s04B,5
30806,aimlhmoc-1,s04B,5
30813,ggggjihn-1,s04B,1
30816,gggjlmjn-1,s04B,1
30846,ggjfomdg-1,s04B,3
30850,ggjigfja-1,s04B,5
30867,aioleajg-1,s04B,4
30869,gghkmlpl-1,s04B,1
30883,ggimjgjc-1,s04B,4
30885,ggjchlfe-1,s04B,5
30891,gifkgoog-1,s04B,1
30895,giflpnna-1,s04B,0
30942,amofgnpa-1,s04B,4
30969,gifphchj-1,s04B,1
30973,gikmfmmf-1,s04B,4
30997,gifcfock-1,s04B,1
31002,giklkeoi-1,s04B,5
31013,amibignj-1,s04B,4
31044,ginmjkkm-1,s04B,5
31055,amkkhjon-1,s04B,5
31079,gimccjog-1,s04B,0
31080,gimcgcfc-1,s04B,1
31098,amifajho-1,s04B,6
31109,gikpilbo-1,s04B,4
31111,gilfckbj-1,s04B,1
31115,gilffpok-1,s04B,4
31123,giljldgn-1,s04B,4
31126,giljokgb-1,s04B,0
31131,gilkfecm-1,s04B,4
31139,gilbgief-1,s04B,1
31159,amiphmnk-1,s04B,6
31171,joiaiadi-1,s04B,1
31185,amjfebco-1,s04B,6
31189,jnnbcgff-1,s04B,2
31190,jnnbeldb-1,s04B,2
31203,amjhjjpe-1,s04B,6
31204,jnnbmbfh-1,s04B,1
31211,amjfppbg-1,s04B,6
31231,jnnemolj-1,s04B,2
31253,oejjekmj-1,s04B,2
31262,joagimdk-1,s04B,3
31278,aikimhbj-1,s04B,5
31279,aiphkcnl-1,s04B,5
31285,ajbbmnpm-1,s04B,4
31305,jocifhfg-1,s04B,4
31313,jodbghgm-1,s04B,2
31315,jodcanee-1,s04B,4
31328,jodgeick-1,s04B,5
31330,jodgjmhh-1,s04B,4
31333,jodhjpen-1,s04B,4
31339,jodifaok-1,s04B,4
31367,ajbdncpf-1,s04B,5
31368,ajbdnjbb-1,s04B,5
31376,ajbgakbn-1,s04B,2
31377,ajbgdfkj-1,s04B,5
31383,jocdieje-1,s04B,4
31392,jocjcnjo-1,s04B,2
31403,joclfnnc-1,s04B,2
31417,jodhcmac-1,s04B,5
31423,ajbehepf-1,s04B,1
31426,ggcfgbjg-1,s04B,0
31427,ggcfggdj-1,s04B,4
31453,ggdajgfh-1,s04B,0
31461,ggcoakga-1,s04B,1
31466,ggckbkoo-1,s04B,1
31473,ggcmmfif-1,s04B,5
31476,ggdojnpm-1,s04B,0
31500,ggefpogd-1,s04B,1
31505,ggehickc-1,s04B,4
31514,aimjmnfe-1,s04B,5
31523,ggekbkld-1,s04B,4
31530,ggggdebp-1,s04B,2
31550,ggfcphnj-1,s04B,1
31551,ggfdkcfm-1,s04B,1
31560,ggjjjkja-1,s04B,0
31562,ggfcnfnm-1,s04B,0
31578,ggipnofn-1,s04B,1
31589,ggjcckaa-1,s04B,1
31601,ghpfcbnb-1,s04B,4
31603,ghpfoejj-1,s04B,4
31627,ghpeepoi-1,s04B,4
31632,ghpemfbm-1,s04B,0
31640,gigdcppg-1,s04B,4
31651,amjhnbfh-1,s04B,5
31668,gicckjfi-1,s04B,4
31672,gicdbggi-1,s04B,4
31704,gicdlcml-1,s04B,0
31708,gicebkje-1,s04B,1
31714,gicmhecp-1,s04B,0
31725,gifdegha-1,s04B,0
31741,gieohanc-1,s04B,4
31745,giepaakd-1,s04B,1
31750,giepjjfd-1,s04B,4
31752,gifacmlh-1,s04B,4
31753,gifaddoa-1,s04B,3
31762,gilmihfe-1,s04B,1
31765,gilmkkhl-1,s04B,0
31772,gicfjopn-1,s04B,4
31776,gimeniin-1,s04B,4
31787,gimgamkf-1,s04B,4
31790,gimghmgd-1,s04B,3
31798,gicgmfei-1,s04B,1
31806,gikoabgl-1,s04B,1
31820,gimbfgim-1,s04B,0
31831,gicjhkbo-1,s04B,0
31878,gilclkbj-1,s04B,1
31885,gilimami-1,s04B,0
31888,amgndepg-1,s04B,0
31894,gilicdkm-1,s04B,2
31896,jojhdlhn-1,s04B,1
31900,amjmdmna-1,s04B,5
31909,jojhafhg-1,s04B,1
31920,jnnagohb-1,s04B,0
31923,jojfacmf-1,s04B,1
31927,jojippcg-1,s04B,1
31950,oejiagfg-1,s04B,5
31951,ajdpgaan-1,s04B,2
31954,jnoampcb-1,s04B,1
31964,joiekcak-1,s04B,2
31967,ajecocci-1,s04B,6
31971,jnniebkf-1,s04B,2
31984,joagoenm-1,s04B,1
31993,aipiokjk-1,s04B,1
32021,jodjpenb-1,s04B,4
32042,aipkdihc-1,s04B,5
32051,ajdnhfih-1,s04B,3
32061,joaoakac-1,s04B,5
32063,joaoffba-1,s04B,2
32067,jobaolpi-1,s04B,3
32070,jocpccnm-1,s04B,4
32072,jocpeafd-1,s04B,2
32082,jodenkfi-1,s04B,0
32093,jodlakai-1,s04B,2
32099,aiphaojh-1,s04B,5
32101,ajahbomm-1,s04B,5
32105,ajaiogck-1,s04B,5
32107,ajdodhkl-1,s04B,1
32114,jobkgklp-1,s04B,2
32116,jobkjkca-1,s04B,0
32131,joccnpdf-1,s04B,1
32146,ggoaahjb-1,s04B,1
32148,ggodlemg-1,s04B,3
32152,jocadeng-1,s04B,2
32154,jocagmep-1,s04B,4
32164,joccjejf-1,s04B,1
32178,ggoahjhf-1,s04B,1
32183,ggogbjjh-1,s04B,1
32186,ggoglagl-1,s04B,1
32193,ggnhbkjf-1,s04B,0
32195,ggnifllc-1,s04B,1
32213,ggcigndo-1,s04B,1
32224,ghapohbm-1,s04B,1
32245,ggedpljc-1,s04B,5
32268,ggeoimdj-1,s04B,0
32272,ghalbpkg-1,s04B,0
32275,ggepgcmd-1,s04B,0
32277,ggfkkibj-1,s04B,1
32282,ghakefmn-1,s04B,0
32288,ggfeimag-1,s04B,4
32294,ggffidmb-1,s04B,0
32295,ggffppaf-1,s04B,1
32311,amhmmlfe-1,s04B,1
32321,amhoobhp-1,s04B,6
32324,ghobjlec-1,s04B,1
32349,amhlkegg-1,s04B,5
32363,giecakmf-1,s04B,1
32381,gidmmjco-1,s04B,0
32384,gidnjnji-1,s04B,1
32386,gidpcbil-1,s04B,4
32400,gieejfba-1,s04B,2
32410,gicfilfd-1,s04B,2
32421,gidokfic-1,s04B,4
32434,gieamplc-1,s04B,3
32441,gicgfaam-1,s04B,4
32461,gidkfokk-1,s04B,4
32463,gidmdngg-1,s04B,4
32471,amhgnbnk-1,s04B,4
32486,gicmngkn-1,s04B,4
32494,gidjlfdi-1,s04B,4
32522,gidfigjj-1,s04B,4
32526,gidfpmef-1,s04B,4
32549,amheclof-1,s04B,5
32550,amhefdje-1,s04B,1
32555,gicpglio-1,s04B,2
32557,gidainog-1,s04B,1
32565,giddhooi-1,s04B,4
32570,gidejjnn-1,s04B,4
32573,amhbbanj-1,s04B,5
32580,gidaejjl-1,s04B,0
32585,joggoenh-1,s04B,1
32591,jogeeoph-1,s04B,2
32594,joggllgd-1,s04B,1
32613,jojegaag-1,s04B,3
32615,ajbkhlol-1,s04B,2
32638,joimlnkf-1,s04B,0
32643,joinnddm-1,s04B,2
32660,joikbpmb-1,s04B,4
32681,joiioimj-1,s04B,3
32683,ajdjjaha-1,s04B,6
32713,jobagcko-1,s04B,2
32722,jobdcgid-1,s04B,4
32730,jobekbnp-1,s04B,3
32736,jobfcaeg-1,s04B,5
32756,jobdkjof-1,s04B,2
32758,jobmdnag-1,s04B,0
32781,jobnhelg-1,s04B,0
32787,ggnoikgh-1,s04B,1
32789,ggofolmk-1,s04B,0
32790,ggogallj-1,s04B,1
32796,ggpjhlga-1,s04B,0
32821,ggppjikh-1,s04B,1
32827,ghadabmg-1,s04B,0
32830,ajdkbfel-1,s04B,5
32846,ghaeepme-1,s04B,1
32859,ghagkgje-1,s04B,0
32863,ghaibjnk-1,s04B,3
32879,ghallcoi-1,s04B,0
32883,ghaoffkg-1,s04B,3
32889,ggpnnbol-1,s04B,5
32919,ghomafin-1,s04B,1
32924,aoemagfl-1,s04B,1
32925,aoenjddb-1,s04B,6
32936,aniindfm-1,s04B,6
32937,aoemliid-1,s04B,5
32945,anhogdda-1,s04B,6
32964,anicjdli-1,s04B,2
32972,ghnodfdf-1,s04B,0
32977,ghplbiej-1,s04B,1
32995,giebjjia-1,s04B,0
33010,gibkclce-1,s04B,4
33019,giblebcg-1,s04B,1
33035,gibdgdfd-1,s04B,4
33049,gibmobjd-1,s04B,4
33056,gibobano-1,s04B,4
33061,gididbao-1,s04B,1
33069,anieepbb-1,s04B,2
33079,giacoakh-1,s04B,4
33093,gibdnlin-1,s04B,4
33098,gibefhle-1,s04B,4
33112,gidemgen-1,s04B,0
33118,gidikpjn-1,s04B,1
33142,gianeagi-1,s04B,4
33156,giddchfi-1,s04B,2
33174,gialacin-1,s04B,2
33184,johjbgll-1,s04B,0
33186,kccdcngk-1,s04B,0
33195,angololi-1,s04B,2
33197,anidejgm-1,s04B,2
33201,joghhola-1,s04B,1
33207,johgpdhd-1,s04B,1
33223,johfkldb-1,s04B,1
33229,jogfohfl-1,s04B,1
33231,johdiblo-1,s04B,1
33233,johdjbop-1,s04B,2
33237,jogfmapd-1,s04B,0
33244,kagkkkfh-1,s04B,1
33265,anfclbim-1,s04B,5
33267,kagoilpk-1,s04B,1
33270,kagopfpc-1,s04B,4
33275,kaglhobc-1,s04B,5
33278,kagmbmkp-1,s04B,1
33284,oejmddfc-1,s04B,3
33287,anekmppd-1,s04B,2
33308,angefkka-1,s04B,4
33309,angenini-1,s04B,6
33310,angffaoc-1,s04B,6
33320,joacelgh-1,s04B,1
33337,jnpbpbli-1,s04B,5
33368,jobgefbj-1,s04B,4
33373,jobhmcmb-1,s04B,4
33377,jnpkcihc-1,s04B,0
33383,jnplmoak-1,s04B,2
33417,ghdkhdpm-1,s04B,1
33425,ghdegjon-1,s04B,2
33444,ghemnpmk-1,s04B,3
33450,ghabebdc-1,s04B,1
33456,ghelhnih-1,s04B,3
33458,ghemcfok-1,s04B,0
33466,ajdkiogh-1,s04B,5
33473,ajdkijap-1,s04B,2
33478,anflbfap-1,s04B,3
33484,anflcnfc-1,s04B,5
33499,ghedkgcg-1,s04B,2
33508,ajbmjkme-1,s04B,4
33520,ggplkbfd-1,s04B,4
33531,ghodhkha-1,s04B,1
33534,ghogeenb-1,s04B,2
33550,aoegfnbf-1,s04B,6
33558,ghonbjak-1,s04B,6
33560,ghonmcfn-1,s04B,1
33561,ghpadchm-1,s04B,1
33590,ghpkcmgd-1,s04B,0
33591,ghpkjdmg-1,s04B,1
33606,aniaekca-1,s04B,6
33609,aoeefaij-1,s04B,6
33612,ghplepfg-1,s04B,1
33613,ghpnlcam-1,s04B,1
33614,gibjlcmj-1,s04B,1
33620,giccbple-1,s04B,1
33629,gibdjgin-1,s04B,1
33630,gibganpl-1,s04B,1
33640,gibppkki-1,s04B,0
33646,gicbmehd-1,s04B,0
33648,angikalb-1,s04B,5
33649,angilkik-1,s04B,4
33659,giaccmho-1,s04B,0
33667,gibfjifa-1,s04B,0
33672,gibhnhap-1,s04B,1
33686,giadedpg-1,s04B,4
33688,giadfebf-1,s04B,4
33689,giadgoph-1,s04B,4
33705,giagmocf-1,s04B,4
33719,gibaifad-1,s04B,1
33727,gibbjjpn-1,s04B,1
33744,giagedgn-1,s04B,4
33754,giainioo-1,s04B,4
33758,kcceeadk-1,s04B,4
33759,kcceglam-1,s04B,4
33771,angijmlj-1,s04B,5
33780,johjnehj-1,s04B,4
33795,johofbba-1,s04B,4
33815,jogoipin-1,s04B,5
33834,johfjebc-1,s04B,1
33845,jogifiij-1,s04B,4
33846,jogipmib-1,s04B,1
33853,jogmfhei-1,s04B,5
33860,joheaomj-1,s04B,2
33861,joheejng-1,s04B,4
33866,kcdggkna-1,s04B,0
33875,kcdkfegg-1,s04B,0
33884,kahabcml-1,s04B,4
33899,kajhnafd-1,s04B,1
33917,anephpcd-1,s04B,6
33918,anepjghe-1,s04B,6
33928,jogjnpdg-1,s04B,1
33929,jogjogmm-1,s04B,5
33940,jogmdjmn-1,s04B,2
33963,angieakd-1,s04B,5
33967,jnoeecjm-1,s04B,1
33972,jnohhiik-1,s04B,1
33981,kahopkpl-1,s04B,5
33988,angbieih-1,s04B,4
33989,angblmhc-1,s04B,4
34018,joacddih-1,s04B,4
34024,joadggkf-1,s04B,4
34032,joafelcj-1,s04B,0
34039,kahjimcm-1,s04B,5
34042,anfpfhmp-1,s04B,6
34070,jnpjlopb-1,s04B,3
34078,jnoojjgc-1,s04B,3
34099,jnonfifl-1,s04B,3
34102,jnooekbe-1,s04B,2
34104,jnopbaia-1,s04B,4
34106,jnopiidj-1,s04B,1
34111,anfmedpo-1,s04B,2
34130,ghddngjn-1,s04B,0
34135,ghdcldob-1,s04B,0
34139,ghddeanb-1,s04B,1
34165,ghfemjle-1,s04B,1
34191,ggpgdpgo-1,s04B,5
34203,ghdpkadg-1,s04B,0
34206,anfkadci-1,s04B,5
34222,bijdkjlh-1,s04B,6
34229,ghondncb-1,s04B,0
34231,hpmonaod-1,s04B,4
34236,aoeflbab-1,s04B,2
34239,kelaiiga-1,s04B,2
34253,bijfnbdm-1,s04B,5
34271,bijebgmp-1,s04B,2
34275,bijejppc-1,s04B,5
34279,hpmkbkef-1,s04B,3
34282,hpmkhnaj-1,s04B,1
34283,kemindeb-1,s04B,2
34303,kelpfcfk-1,s04B,1
34305,kemlehbh-1,s04B,5
34314,gibgonoj-1,s04B,1
34316,gibhbinn-1,s04B,0
34326,kelnpako-1,s04B,2
34327,kelomnam-1,s04B,0
34329,kelpahoi-1,s04B,2
34338,giaojmnc-1,s04B,4
34340,giapkjmd-1,s04B,4
34341,giappjil-1,s04B,1
34352,hpmhedad-1,s04B,0
34358,hpmhjgea-1,s04B,0
34365,keljbbha-1,s04B,4
34406,kelijgei-1,s04B,4
34420,bihhgnki-1,s04B,5
34427,hpnfdaee-1,s04B,5
34430,hpnfkbkm-1,s04B,4
34445,ianohelk-1,s04B,4
34451,kcddmkcp-1,s04B,1
34479,kcdlbhij-1,s04B,4
34490,ibabfdaa-1,s04B,0
34493,ibaiacmd-1,s04B,0
34496,ibaihalm-1,s04B,4
34503,kcdflkai-1,s04B,4
34505,kcdfphok-1,s04B,4
34507,kcdgcenl-1,s04B,4
34532,ibaeffdo-1,s04B,4
34543,ibafemkc-1,s04B,4
34545,ibafimpl-1,s04B,4
34549,ibajedoa-1,s04B,4
34556,kajihlag-1,s04B,4
34562,kcdhmplj-1,s04B,4
34569,ibamoafh-1,s04B,4
34587,ibapjjdj-1,s04B,5
34592,ibapoffe-1,s04B,4
34626,icdkkfdj-1,s04B,4
34633,icdnmkdk-1,s04B,4
34639,icdoakkj-1,s04B,5
34642,icdookog-1,s04B,4
34644,icdpalpd-1,s04B,4
34663,aoeikmld-1,s04B,5
34665,bigkjbcp-1,s04B,5
34670,icdloajf-1,s04B,4
34691,kaibbjgc-1,s04B,1
34697,aoeiadil-1,s04B,3
34701,bihcmlom-1,s04B,5
34703,iceaonga-1,s04B,3
34706,icebheoj-1,s04B,4
34714,iceegipl-1,s04B,3
34715,iceenlnb-1,s04B,1
34718,icejkkii-1,s04B,0
34729,aoehikji-1,s04B,5
34761,kahdohlj-1,s04B,0
34768,kaheldfk-1,s04B,4
34772,kahfejpc-1,s04B,2
34779,anemllcj-1,s04B,2
34799,ickckmga-1,s04B,3
34800,ickcpegd-1,s04B,3
34803,kahmboam-1,s04B,1
34804,kahmojia-1,s04B,4
34807,kahnmbpf-1,s04B,1
34813,kahoidhm-1,s04B,4
34816,kahpcpld-1,s04B,4
34823,ibniljbh-1,s04B,3
34828,ibnjepdk-1,s04B,5
34832,ibnjkdlh-1,s04B,2
34839,ibnkcoda-1,s04B,4
34853,kahkenbk-1,s04B,2
34860,kahljepm-1,s04B,5
34871,ibnmocpk-1,s04B,0
34873,ibnnjjca-1,s04B,0
34877,ibnobghb-1,s04B,5
34882,kahikbdd-1,s04B,4
34889,anfjdipj-1,s04B,5
34893,ibnnflbg-1,s04B,0
34909,kahgmhim-1,s04B,4
34915,kahicgbo-1,s04B,5
34923,bihfaiel-1,s04B,5
34926,ibobphlj-1,s04B,3
34934,ibolcmfk-1,s04B,0
34956,kahgbcln-1,s04B,4
34962,kahgmfij-1,s04B,0
34987,ibpfjmnn-1,s04B,3
34998,ibpbpjjo-1,s04B,1
35001,ibpedihj-1,s04B,0
35004,gheoopnj-1,s04B,0
35005,ghepdcif-1,s04B,0
35006,ibpcbibg-1,s04B,0
35007,ibpccpkc-1,s04B,1
35018,ibpjfckh-1,s04B,1
35023,ibpkhdek-1,s04B,0
35044,ibphcfbf-1,s04B,3
35050,icanfefp-1,s04B,1
35062,odkmolhg-1,s04B,3
35089,kempglbm-1,s04B,1
35105,biinhofo-1,s04B,4
35110,biipdfob-1,s04B,3
35113,kekkhmpa-1,s04B,1
35117,kencjfpe-1,s04B,1
35125,kfgaigna-1,s04B,0
35129,biipiacb-1,s04B,2
35130,bijahhop-1,s04B,2
35140,kekkdghm-1,s04B,0
35141,kekkfkdj-1,s04B,4
35163,bijboold-1,s04B,3
35185,kemhjbgj-1,s04B,1
35190,kemmlkhj-1,s04B,3
35191,kemmmfdl-1,s04B,1
35193,kemncleb-1,s04B,4
35205,kembjchn-1,s04B,1
35221,oepgfckh-1,s04B,3
35222,bifiohaf-1,s04B,3
35229,kembjnfn-1,s04B,6
35232,kemfekbh-1,s04B,1
35254,kemacnja-1,s04B,2
35262,bifochhl-1,s04B,5
35273,kelefhed-1,s04B,5
35283,kellhaad-1,s04B,5
35290,kelndfei-1,s04B,5
35298,bifmiada-1,s04B,2
35311,hpnbmbcl-1,s04B,3
35322,keleknpm-1,s04B,4
35325,kelfpgja-1,s04B,4
35327,kelgpdbb-1,s04B,3
35332,kelhgghb-1,s04B,4
35334,kelhkkca-1,s04B,3
35345,bihhfpgf-1,s04B,4
35346,bihpjeai-1,s04B,4
35384,hpnmknii-1,s04B,2
35391,hpnnniha-1,s04B,2
35404,odjilpoa-1,s04B,2
35410,bihiapbo-1,s04B,5
35422,hpnlgemn-1,s04B,3
35424,hpnlklpb-1,s04B,2
35431,iaodijbb-1,s04B,1
35445,iaplafpl-1,s04B,4
35452,iapnlnpb-1,s04B,2
35462,bihlcdhk-1,s04B,5
35474,ibaaehan-1,s04B,5
35475,ibaaghmc-1,s04B,4
35482,ibacdopn-1,s04B,0
35488,ibbjpgni-1,s04B,0
35495,ibbpocaa-1,s04B,2
35501,bihidfgh-1,s04B,5
35503,bihjiafo-1,s04B,4
35506,bihjomkl-1,s04B,3
35507,bihjopae-1,s04B,5
35508,ibafnobc-1,s04B,0
35514,ibagnbnh-1,s04B,4
35544,ibbmoocp-1,s04B,1
35563,ibcdgdad-1,s04B,2
35567,bihijpfm-1,s04B,6
35581,ibbbohgp-1,s04B,4
35592,ibbeocoi-1,s04B,5
35609,ibalgomj-1,s04B,4
35653,icfaobmj-1,s04B,1
35658,icfcmkmc-1,s04B,4
35659,icfcpdld-1,s04B,4
35664,icdibale-1,s04B,3
35669,icdipfoo-1,s04B,1
35677,icelmioc-1,s04B,4
35683,icfcbnmk-1,s04B,4
35686,ichecpkg-1,s04B,1
35699,icehbfjb-1,s04B,2
35707,icfbkmlm-1,s04B,0
35716,ichhbonh-1,s04B,4
35736,ichemmkp-1,s04B,4
35742,ichjgfpa-1,s04B,0
35747,ichjpcbc-1,s04B,4
35754,icjbacek-1,s04B,4
35768,icikbdfb-1,s04B,4
35769,icikjcgm-1,s04B,4
35786,ickemjbg-1,s04B,4
35808,icjcbbbp-1,s04B,4
35816,icjdcejl-1,s04B,4
35834,ibobakmb-1,s04B,3
35848,icjgpnfh-1,s04B,4
35855,icjhlekj-1,s04B,4
35859,icjhpbbd-1,s04B,1
35882,icikpiif-1,s04B,4
35883,icimnjfl-1,s04B,4
35902,icjgakni-1,s04B,4
35926,ichneddn-1,s04B,0
35945,bihaiglp-1,s04B,4
35947,bihdodpn-1,s04B,2
35952,iboegidd-1,s04B,3
36004,icidffbe-1,s04B,2
36008,odkmgnbe-1,s04B,3
36024,icajmmco-1,s04B,2
36027,icakhbld-1,s04B,2
36036,bigcabab-1,s04B,3
36054,icadbepd-1,s04B,0
36059,icabcmgo-1,s04B,0
36090,bimdjdkf-1,s04B,2
36091,hpmednma-1,s04B,2
36118,bimcdnnl-1,s04B,2
36127,kfflmldd-1,s04B,4
36165,kfgalffh-1,s04B,1
36166,kfgbmodd-1,s04B,2
36167,kfgbnmkg-1,s04B,2
36169,kfgccgad-1,s04B,0
36173,oeplffco-1,s04B,3
36176,kfbfcbgp-1,s04B,0
36179,kfbfhdkn-1,s04B,1
36183,kfgbdibn-1,s04B,0
36201,kfbelbom-1,s04B,2
36204,kfbgdjek-1,s04B,1
36208,kfgngjni-1,s04B,1
36211,bhmhmghl-1,s04B,4
36236,kemcplah-1,s04B,5
36237,kfcmkkla-1,s04B,1
36240,kfcodlad-1,s04B,2
36241,kfcoglhg-1,s04B,2
36246,kfdbdgol-1,s04B,4
36257,bifplhdm-1,s04B,3
36273,kfcmdghe-1,s04B,2
36283,bhpkfjgh-1,s04B,5
36284,bhplklea-1,s04B,5
36295,keldkhbn-1,s04B,1
36305,kfcbgjfj-1,s04B,2
36306,kfcbkhjb-1,s04B,0
36332,bhpfolnl-1,s04B,3
36334,bhpjhbah-1,s04B,3
36343,iaondijc-1,s04B,5
36358,kfblfdki-1,s04B,2
36381,bhpfkpek-1,s04B,3
36384,bhpghhmh-1,s04B,3
36388,iaopmebl-1,s04B,2
36394,iapbijkd-1,s04B,3
36399,iapcakfm-1,s04B,3
36401,iapealna-1,s04B,4
36405,iapepchf-1,s04B,3
36408,odkdgfhi-1,s04B,3
36427,iapbllpe-1,s04B,3
36428,iapccmik-1,s04B,1
36445,iapmidlp-1,s04B,3
36452,odkdjdbc-1,s04B,3
36453,odkdlche-1,s04B,2
36455,odkeligc-1,s04B,3
36476,ibchcokp-1,s04B,4
36488,ibeabppe-1,s04B,0
36495,odkeipko-1,s04B,3
36496,bhoijdgi-1,s04B,3
36498,bhojbaek-1,s04B,6
36507,ibccbapg-1,s04B,5
36519,ibdbplec-1,s04B,2
36529,ibdpibij-1,s04B,2
36541,ibbfgehm-1,s04B,4
36543,ibbggmgm-1,s04B,3
36552,ibdafpkn-1,s04B,3
36556,ibdbjnil-1,s04B,1
36570,ibcmmomb-1,s04B,5
36572,ibcnafcc-1,s04B,4
36600,icmknmki-1,s04B,4
36605,odkgfoip-1,s04B,3
36612,ichdmedi-1,s04B,4
36648,icmkpcpd-1,s04B,4
36652,icmlbjfp-1,s04B,4
36656,icmmbkgd-1,s04B,5
36662,iceoeijl-1,s04B,4
36669,iclmebhe-1,s04B,4
36675,iclnhdjj-1,s04B,1
36677,iclobhgn-1,s04B,3
36678,iclochhf-1,s04B,1
36696,bihnikck-1,s04B,4
36698,icennapa-1,s04B,4
36706,icffhplf-1,s04B,5
36715,icfidnlh-1,s04B,0
36717,icfifnah-1,s04B,2
36721,icjbacok-1,s04B,2
36725,iclmjjhh-1,s04B,4
36728,iclpbeef-1,s04B,5
36747,icmckgbn-1,s04B,4
36748,icmcmcgd-1,s04B,4
36751,bhojllic-1,s04B,4
36758,icfeephb-1,s04B,4
36760,icfehjfe-1,s04B,4
36768,icfghlpo-1,s04B,4
36781,icfhlcei-1,s04B,4
36788,icfkdonp-1,s04B,4
36791,icfknafa-1,s04B,4
